frequency,raw
129.93885208292386,0.4224388647530664
132.97575676834677,0.37822196605719566
136.08363937854355,0.31997007728182975
139.26415879527934,0.2974246168288242
142.51901267136992,0.23009797503043483
145.84993833683077,0.14253774109827777
149.25871372620466,0.07105445798471433
152.7471583275625,-0.02221246011291426
156.31713415368395,-0.11713556208615532
159.97054673593647,-0.18921128933499767
163.70934614138292,-0.20920865045602058
167.53552801366087,-0.2404264350407681
171.45113463818907,-0.27151280972485
175.45825603226993,-0.2904358261412101
179.5590310606693,-0.29856410448576404
183.7556485772697,-0.2927532296720936
188.05034859340577,-0.2853117960687741
192.44542347350608,-0.2761686501767368
196.94321915867891,-0.2674654352091091
201.54613641889583,-0.26311361103167313
206.2566321344407,-0.27053358657789356
211.07722060730862,-0.2858460643441913
216.01047490325467,-0.30745302615873227
221.05902822520858,-0.336004633262645
226.22557531878874,-0.3703658170076574
231.5128739106655,-0.408678004091497
236.92374618054157,-0.4520029917468222
242.46108026753552,-0.4852454843081953
248.12783181177164,-0.5093079077233384
253.9270255320002,-0.534801919238214
259.8617568400889,-0.5651795854255312
265.9351934932484,-0.5959857086845622
272.15057728487284,-0.6508017638052588
278.511225774899,-0.7097350454052865
285.0205340606063,-0.7773603872985911
291.6819765888041,-0.8681322623688956
298.4991090103731,-0.97731217782709
305.4755700781502,-1.1383750618425401
312.61508358917104,-1.3026756129663357
319.9214603723056,-1.4427237066352951
327.39860032234884,-1.5776200163879022
335.05049448165175,-1.6901701741143078
342.8812271704032,-1.7522481866504496
350.89497816670126,-1.7904993653473606
359.0960249375759,-1.7978826722453116
367.4887449221554,-1.7690765955601655
376.07761786819356,-1.7143846903244164
384.86722822320684,-1.6441945619123903
393.8622675814958,-1.5751612726704263
403.06753718835824,-1.488923735944546
412.4879505028304,-1.3882064685793114
422.12853582032346,-1.3143630006770912
431.9944389565566,-1.2327911837153318
442.0909259942178,-1.1533170996109832
452.423386093819,-1.0686445975145873
462.9973343702466,-0.9871653839171409
473.81841483654165,-0.9207111803099077
484.89240341648116,-0.8572956204965045
496.22521102756986,-0.8105872105111666
507.82288673608605,-0.774976777044306
519.691620985867,-0.7468115523343323
531.8377489025565,-0.7285043876522277
544.2677536750799,-0.7114923174267119
556.9882700161479,-0.7105520749737129
570.0060877036411,-0.7095994533544241
583.3281552047612,-0.7099803703213176
596.9615833848864,-0.7097958295873726
610.9136493031083,-0.7034888451512177
625.1918000964786,-0.7005909964265378
639.8036569550362,-0.6994861884805775
654.7570191897393,-0.6980758504439527
670.059868395471,-0.6900141920216228
685.7203727113429,-0.6903496735440138
701.746891180569,-0.6897330202791098
718.1479782122383,-0.6903546282821541
734.9323881473662,-0.6943052358145895
752.1090799316636,-0.710595724416286
769.6872218975163,-0.7240476772086032
787.676196657729,-0.7471177462725368
806.0856061136427,-0.7779625366045456
824.9252765803037,-0.8197798415934928
844.2052640314146,-0.8543482950793035
863.9358594668703,-0.8967517823337662
884.1275944057431,-0.94187322036067
904.7912465076486,-0.9860425988298543
925.9378453254923,-1.0309831328317356
947.5786781926691,-1.072972843937197
969.7252962478578,-1.1080738195819364
992.3895206006237,-1.1440089152423711
1015.5834486411246,-1.1748778560642013
1039.3194604972853,-1.2032309943451474
1063.6102256428874,-1.2213804171487028
1088.4687096601128,-1.2383386190506986
1113.9081811600772,-1.2245489248868189
1139.9422188652673,-1.2027297160053114
1166.5847188572943,-1.1567213318236427
1193.8499019942021,-1.0938755207757234
1221.7523214856817,-1.0041464435318725
1250.3068707380014,-0.8689404132178873
1279.5287911497464,-0.6940684706554335
1309.4336804010102,-0.5556538692289782
1340.0375007019823,-0.38915931434477274
1371.3565873284147,-0.22261857668500054
1403.4076573408342,-0.09480515703654868
1436.207818507541,0.1784725381194061
1469.7745784376202,0.41870488626812935
1504.1258539185571,0.6901805197368592
1539.279980494309,1.0252045373318575
1575.2557222374915,1.2971982967572984
1612.0722817723527,1.5699417923134853
1649.749310523002,1.7584284701401198
1688.3069192026844,2.0456722851791618
1727.76568854818,2.356398161285069
1768.1466803051055,2.7154780795495346
1809.4714484699555,3.1032445830131894
1851.7620507948898,3.518346786117489
1895.0410605614104,3.8959952189753797
1939.331578629209,4.27009430104717
1984.6572457666182,4.647989482862923
2031.0422552692476,4.970665205562956
2078.51136587354,5.293786996379262
2127.089914972141,5.602332254552688
2176.803832138134,5.893431358148863
2227.6796529653648,6.1336245633747675
2279.7445332322336,6.368978757525014
2333.026263396526,6.60685571802759
2387.55328342901,6.824320222254831
2443.3546979937255,7.0421422324665315
2500.460291983057,7.270698617285649
2558.900546415897,7.44216026292754
2618.706654707375,7.660107621375082
2679.9105393188365,7.884949450069668
2742.5448687969647,8.093680165852362
2806.6430752111387,8.272958478007466
2872.23937199833,8.359416187508867
2939.3687722250716,8.430774043043835
3008.067107276234,8.473755080786832
3078.3710459805984,8.417494101907081
3150.3181141834343,8.269422842957104
3223.946714776507,8.072248132414535
3299.2961481962357,7.809615971016183
3376.4066334009244,7.467641462452019
3455.319329338273,7.031661616380205
3536.0763569146184,6.5741833209114455
3618.720821477639,6.07829522406474
3703.296835824519,5.5313727908810435
3789.849543747855,5.004218713384841
3878.4251441318747,4.460947357959039
3969.070915611824,4.084861529834529
4061.8352418096924,3.6790863086018857
4156.767637159739,3.2729447833047183
4253.918773337608,2.8487922691596523
4353.340506307149,2.414263176030057
4455.085903999348,1.9030688070887127
4559.209274638196,1.1689971453077799
4665.766195728554,0.2065632778813149
4774.813543721537,-1.0419691810513185
4886.409524373222,-2.481049886816546
5000.613703812897,-3.6473489080983144
5117.487040337428,-3.5076560346366605
5237.0919169487215,-2.7764277486216495
5359.492174651641,-1.4825900656232045
5484.753146530162,0.17041052549195435
5612.941692619941,1.8207456802889783
5744.126235595925,2.843657894998992
5878.376797294044,3.976958588327762
6015.765036086474,5.190354237059993
6156.364285130437,6.38333320112469
6300.249591510938,7.249965620305825
6447.497756298343,7.525493420818024
6598.1873755421675,7.740738769979109
6752.398882222969,7.764744481237256
6910.214589184732,7.585403119970517
7071.718733070655,7.2524769969090706
7236.9975192857955,6.905449824711339
7406.139168010584,6.612221529719375
7579.233961289741,6.446360790514096
7756.374291221756,6.389791584765084
7937.65470927464,6.38820793493755
8123.1719767542745,6.335488123644207
8313.025116452298,6.206651902033986
8507.315465501097,5.940381105928278
8706.146729464104,5.560222522478086
8909.625037690304,5.1209114250627605
9117.858999962455,4.6575300743858365
9330.95976446928,4.261075070524901
9549.041077132595,4.060856403238225
9772.219342320992,4.157341277555763
10000.613684982527,4.430058099377896
10234.346014229555,4.568972976884175
10473.541088409655,4.634146655893784
10718.326581697382,4.602936283911357
10968.83315224239,4.490489299332565
11225.1945119103,4.365971486847221
11487.547497653528,4.380167181296691
11756.032144550185,4.542262683118344
12030.791760550035,4.68873634876897
12311.973002967383,4.85916758484868
12599.72595676175,4.899809028235794
12894.20421464811,4.681311193778988
13195.564959079446,4.198791535104431
13503.969046145377,3.495810547789232
13819.58109143166,2.830749976377174
14142.56955788637,1.9365867461266297
14473.106845739687,0.45204428804306396
14811.369384525251,-0.36157544065538355
15157.537727252235,-1.453206226464568
15511.796646778388,-2.7765657626894353
15874.335234435479,-3.143647665362986
16245.34700095981,-3.570026439973224
16625.02997978164,-3.9940279100397933
17013.58683272869,-4.741188845207645
17411.22495820011,-5.689578955174916
17818.156601868654,-6.937105207723543
18234.598969970222,-8.711494450665116
18660.77434524111,-10.718010794201456
19096.910205564964,-12.18516687067383
19543.23934539273,-13.930981752224264
19999.99999999998,-19.69
